Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
51.23741,S,51.23741,0.3848752,0,0.4003108,0,0,44.54103,4.705849,0,79.30674,105.5946,4.323663,-28.8211030071782,-28.8057507555975,-0.94058596458354,390.964701874316,-375.733643073625,108.063071183074,-73.95448,-73.95448,29227.16,7254.211
51.24741,S,51.24741,0.3851391,0,0.4002618,0,0,44.54103,4.712564,0,79.30674,105.5946,4.323663,-28.8162569629375,-28.8008825461267,-0.941185379328004,391.238898370372,-376.021651892649,108.053659329491,-73.96746,-73.96746,29223.4,7255.292
51.2574,S,51.2574,0.3854029,0,0.4002128,0,0,44.54103,4.719284,0,79.30674,105.5946,4.323663,-28.8114074569653,-28.7960108597182,-0.941784592285904,391.513068101991,-376.30961199481,108.044241483779,-73.98042,-73.98042,29219.64,7256.373
51.2674,S,51.2674,0.3856667,0,0.400164,0,0,44.54103,4.726009,0,79.30674,105.5946,4.323663,-28.8065599572084,-28.7911411601312,-0.942383820765849,391.787208933244,-376.597523399976,108.034817645782,-73.99336,-73.99336,29215.88,7257.453
51.2774,S,51.2774,0.3859304,0,0.4001151,0,0,44.54103,4.732738,0,79.30674,105.5946,4.323663,-28.8017085003055,-28.7862674869011,-0.942982878503317,392.061320779823,-376.885386068411,108.025387817208,-74.00629,-74.00629,29212.11,7258.533
51.2874,S,51.2874,0.3861941,0,0.4000663,0,0,44.54103,4.739474,0,79.30674,105.5946,4.323663,-28.796851598982,-28.7813883499118,-0.943581827586483,392.335403543228,-377.173199945477,108.015951999143,-74.01919,-74.01919,29208.33,7259.613
51.2974,S,51.2974,0.3864578,0,0.4000174,0,0,44.54103,4.746216,0,79.30674,105.5946,4.323663,-28.7919867873509,-28.7765012656364,-0.94418116472073,392.609457101208,-377.460964951701,108.006510187707,-74.03208,-74.03208,29204.56,7260.693
51.3074,S,51.3074,0.3867214,0,0.3999687,0,0,44.54103,4.752962,0,79.30674,105.5946,4.323663,-28.7871269473852,-28.7716191484148,-0.944780113803896,392.883483552994,-377.748681136754,107.99706238678,-74.04494,-74.04494,29200.78,7261.773
51.31739,S,51.31739,0.3869849,0,0.3999199,0,0,44.54103,4.759712,0,79.30674,105.5946,4.323663,-28.7822572002055,-28.7667270970855,-0.945379109453191,393.157480657013,-378.036348401295,107.987608595897,-74.05779,-74.05779,29197,7262.854
51.32739,S,51.32739,0.3872485,0,0.3998712,0,0,44.54103,4.766467,0,79.30674,105.5946,4.323663,-28.7773869715205,-28.7618345490508,-0.945977949882054,393.431448363046,-378.323966740357,107.97814881661,-74.07063,-74.07063,29193.22,7263.933
51.33739,S,51.33739,0.387512,0,0.3998226,0,0,44.54103,4.773229,0,79.30674,105.5946,4.323663,-28.7725137924235,-28.7569390207838,-0.946577038663609,393.705386597129,-378.611536124137,107.968683046435,-74.08344,-74.08344,29189.43,7265.013
51.34739,S,51.34739,0.3877754,0,0.399774,0,0,44.54103,4.779995,0,79.30674,105.5946,4.323663,-28.7676287133042,-28.7520315715876,-0.947175956702688,393.979297290068,-378.899056433426,107.95921128708,-74.09623,-74.09623,29185.64,7266.092
51.35739,S,51.35739,0.3880388,0,0.3997254,0,0,44.54103,4.786767,0,79.30674,105.5946,4.323663,-28.7627496125228,-28.747130082856,-0.947774905785854,394.253176271246,-379.186527727829,107.949733538234,-74.109,-74.109,29181.85,7267.172
51.36739,S,51.36739,0.3883022,0,0.3996768,0,0,44.54103,4.793543,0,79.30674,105.5946,4.323663,-28.7578610949541,-28.7422191567222,-0.94837371517063,394.527027584604,-379.473949912972,107.940249801294,-74.12175,-74.12175,29178.06,7268.251
51.37738,S,51.37738,0.3885655,0,0.3996283,0,0,44.54103,4.800324,0,79.30674,105.5946,4.323663,-28.7529745724742,-28.7373102174098,-0.948972198592498,394.800851199568,-379.761323008723,107.93076007952,-74.13449,-74.13449,29174.26,7269.331
51.38738,S,51.38738,0.3888288,0,0.3995798,0,0,44.54103,4.80711,0,79.30674,105.5946,4.323663,-28.7480766654321,-28.7323898538736,-0.949571085587491,395.074642788521,-380.04864690084,107.921264368876,-74.1472,-74.1472,29170.46,7270.41
51.39738,S,51.39738,0.389092,0,0.3995314,0,0,44.54103,4.813902,0,79.30674,105.5946,4.323663,-28.7431787728949,-28.7274694903374,-0.950169801840008,395.34840647676,-380.335921589322,107.91176267107,-74.1599,-74.1599,29166.66,7271.489
51.40738,S,51.40738,0.3893552,0,0.399483,0,0,44.54103,4.820699,0,79.30674,105.5946,4.323663,-28.738279407613,-28.7225476366851,-0.950768409438222,395.622138038993,-380.623147059269,107.902254987188,-74.17258,-74.17258,29162.85,7272.568
51.41738,S,51.41738,0.3896184,0,0.3994346,0,0,44.54103,4.8275,0,79.30674,105.5946,4.323663,-28.7333745996692,-28.7176203192735,-0.951366954948263,395.895841541712,-380.910323256043,107.892741317851,-74.18524,-74.18524,29159.04,7273.647
51.42738,S,51.42738,0.3898815,0,0.3993862,0,0,44.54103,4.834308,0,79.30674,105.5946,4.323663,-28.7284673338515,-28.712690518335,-0.95196562463465,396.169516912024,-381.197450154809,107.883221661817,-74.19788,-74.19788,29155.23,7274.727
51.43737,S,51.43737,0.3901445,0,0.3993379,0,0,44.54103,4.84112,0,79.30674,105.5946,4.323663,-28.7235585942998,-28.7077592272804,-0.952564154622648,396.443159934764,-381.484527740665,107.873696020484,-74.2105,-74.2105,29151.41,7275.805
51.44737,S,51.44737,0.3904076,0,0.3992896,0,0,44.54103,4.847937,0,79.30674,105.5946,4.323663,-28.718641934102,-28.7028199889396,-0.953162746698818,396.71677464318,-381.771555934139,107.86416439323,-74.22311,-74.22311,29147.6,7276.884
51.45737,S,51.45737,0.3906705,0,0.3992414,0,0,44.54103,4.854758,0,79.30674,105.5946,4.323663,-28.7137223026556,-28.6978777703665,-0.953760950723908,396.990358887243,-382.058534705428,107.854626783936,-74.23569,-74.23569,29143.78,7277.962
51.46737,S,51.46737,0.3909335,0,0.3991932,0,0,44.54103,4.861586,0,79.30674,105.5946,4.323663,-28.7087997180077,-28.6929325715611,-0.95435930996943,397.263912594653,-382.34546402473,107.84508319105,-74.24826,-74.24826,29139.95,7279.041
51.47737,S,51.47737,0.3911964,0,0.399145,0,0,44.54103,4.86842,0,79.30674,105.5946,4.323663,-28.703872201697,-28.6879824057019,-0.95495804174399,397.537435674111,-382.632343842375,107.835533610846,-74.26082,-74.26082,29136.12,7280.12
51.48737,S,51.48737,0.3914592,0,0.3990968,0,0,44.54103,4.875257,0,79.30674,105.5946,4.323663,-28.6989417157229,-28.6830292596103,-0.955556432033598,397.810930121498,-382.91917412856,107.825978046739,-74.27334,-74.27334,29132.29,7281.198
51.49736,S,51.49736,0.391722,0,0.3990488,0,0,44.54103,4.882101,0,79.30674,105.5946,4.323663,-28.6940062831515,-28.6780711464649,-0.95615474471299,398.084391708285,-383.205954833615,107.816416499506,-74.28586,-74.28586,29128.46,7282.276
51.50736,S,51.50736,0.3919848,0,0.3990007,0,0,44.54103,4.888948,0,79.30674,105.5946,4.323663,-28.6890678902343,-28.6731100530872,-0.956752995304209,398.357824496931,-383.492685927737,107.806848969767,-74.29835,-74.29835,29124.63,7283.354
51.51736,S,51.51736,0.3922475,0,0.3989527,0,0,44.54103,4.8958,0,79.30674,105.5946,4.323663,-28.6841309955177,-28.6681504498257,-0.957350904410477,398.631226390858,-383.779367425827,107.797275460937,-74.31083,-74.31083,29120.79,7284.432
51.52736,S,51.52736,0.3925102,0,0.3989047,0,0,44.54103,4.902658,0,79.30674,105.5946,4.323663,-28.6791846967434,-28.6631814091619,-0.957949046347393,398.90459931788,-384.065999233512,107.787695970688,-74.32328,-74.32328,29116.95,7285.51
51.53736,S,51.53736,0.3927729,0,0.3988567,0,0,44.54103,4.909522,0,79.30674,105.5946,4.323663,-28.6742384219424,-28.658212368498,-0.958547296938612,399.177939110592,-384.352581350791,107.778110497933,-74.33572,-74.33572,29113.11,7286.588
51.54736,S,51.54736,0.3930355,0,0.3988088,0,0,44.54103,4.916389,0,79.30674,105.5946,4.323663,-28.6692871892046,-28.6532383607803,-0.959145128434664,399.451249800026,-384.639113727994,107.768519046863,-74.34814,-74.34814,29109.26,7287.666
51.55735,S,51.55735,0.393298,0,0.3987609,0,0,44.54103,4.923263,0,79.30674,105.5946,4.323663,-28.6643320168399,-28.6482603794196,-0.959743301415666,399.724529243895,-384.925596325385,107.758921614063,-74.36055,-74.36055,29105.41,7288.743
51.56735,S,51.56735,0.3935605,0,0.398713,0,0,44.54103,4.930141,0,79.30674,105.5946,4.323663,-28.6593743827334,-28.6432799145319,-0.960341474396669,399.997779431079,-385.212029118128,107.749318199534,-74.37293,-74.37293,29101.56,7289.821
51.57735,S,51.57735,0.393823,0,0.3986652,0,0,44.54103,4.937024,0,79.30674,105.5946,4.323663,-28.6544063315933,-28.6382890188312,-0.960939274848634,400.270996106956,-385.498412001915,107.739708807,-74.3853,-74.3853,29097.71,7290.898
51.58735,S,51.58735,0.3940854,0,0.3986175,0,0,44.54103,4.943913,0,79.30674,105.5946,4.323663,-28.6494402923006,-28.6333001099519,-0.961537246043074,400.544183357278,-385.784744996614,107.730093434754,-74.39765,-74.39765,29093.85,7291.976
51.59735,S,51.59735,0.3943478,0,0.3985697,0,0,44.54103,4.950807,0,79.30674,105.5946,4.323663,-28.6444722809609,-28.6283092142512,-0.962135015450952,400.817339065741,-386.071028082358,107.720472084815,-74.40998,-74.40998,29089.99,7293.053
51.60735,S,51.60735,0.3946101,0,0.3985219,0,0,44.54103,4.957706,0,79.30674,105.5946,4.323663,-28.6395042884901,-28.6233183185504,-0.962732738292701,401.090463190467,-386.357261259146,107.710844757647,-74.42229,-74.42229,29086.12,7294.13
51.61734,S,51.61734,0.3948724,0,0.3984742,0,0,44.54103,4.964611,0,79.30674,105.5946,4.323663,-28.6345199490843,-28.618311031572,-0.96333089575166,401.363555531804,-386.643444363065,107.701211448905,-74.43459,-74.43459,29082.26,7295.207
51.62734,S,51.62734,0.3951347,0,0.3984266,0,0,44.54103,4.971518,0,79.30674,105.5946,4.323663,-28.6295410626248,-28.6133092083528,-0.963928215020284,401.636618146418,-386.929577448753,107.69157216697,-74.44687,-74.44687,29078.39,7296.284
51.63734,S,51.63734,0.3953968,0,0.398379,0,0,44.54103,4.978433,0,79.30674,105.5946,4.323663,-28.6245542732062,-28.6082994378475,-0.964526108604508,401.90964886739,-387.215660436737,107.6819269061,-74.45913,-74.45913,29074.51,7297.361
51.64734,S,51.64734,0.395659,0,0.3983313,0,0,44.54103,4.985353,0,79.30674,105.5946,4.323663,-28.6195670089292,-28.6032891706367,-0.965124033232819,402.182647648533,-387.50169332205,107.672275665983,-74.47137,-74.47137,29070.64,7298.438
51.65734,S,51.65734,0.3959211,0,0.3982838,0,0,44.54103,4.992277,0,79.30674,105.5946,4.323663,-28.6145787550511,-28.5982779100152,-0.965721445633702,402.455614438993,-387.787676094758,107.662618451743,-74.4836,-74.4836,29066.76,7299.514
51.66734,S,51.66734,0.3961832,0,0.3982363,0,0,44.54103,4.999207,0,79.30674,105.5946,4.323663,-28.6095825862774,-28.5932587021076,-0.966319075343191,402.728549121032,-388.073608675388,107.652955261206,-74.4958,-74.4958,29062.88,7300.591
51.67733,S,51.67733,0.3964452,0,0.3981888,0,0,44.54103,5.006141,0,79.30674,105.5946,4.323663,-28.6045784900651,-28.5882315469138,-0.966916549832247,403.001453614855,-388.359490984467,107.643286095924,-74.508,-74.508,29059,7301.667
51.68733,S,51.68733,0.3967072,0,0.3981413,0,0,44.54103,5.01308,0,79.30674,105.5946,4.323663,-28.5995823524339,-28.5832123390061,-0.967513884622914,403.274325915147,-388.645323101468,107.633610957294,-74.52016,-74.52016,29055.11,7302.744
51.69733,S,51.69733,0.3969692,0,0.3980939,0,0,44.54103,5.020025,0,79.30674,105.5946,4.323663,-28.5945738285244,-28.5781807134639,-0.968111328067884,403.547165861432,-388.931104902215,107.62392984423,-74.53232,-74.53232,29051.22,7303.82
51.70733,S,51.70733,0.397231,0,0.3980465,0,0,44.54103,5.026975,0,79.30674,105.5946,4.323663,-28.5895663164752,-28.5731500813324,-0.968708724946724,403.819973422588,-389.216836396642,107.614242757197,-74.54445,-74.54445,29047.33,7304.896
51.71733,S,51.71733,0.3974929,0,0.3979992,0,0,44.54103,5.03393,0,79.30674,105.5946,4.323663,-28.5845493993719,-28.5681100117986,-0.969306308090083,404.092750498679,-389.502517490375,107.604549694333,-74.55658,-74.55658,29043.44,7305.972
51.72733,S,51.72733,0.3977546,0,0.3979518,0,0,44.54103,5.040889,0,79.30674,105.5946,4.323663,-28.5795334815266,-28.5630709356756,-0.969903472138274,404.365492994044,-389.788148193347,107.594850659828,-74.56867,-74.56867,29039.54,7307.048
51.73732,S,51.73732,0.3980165,0,0.3979045,0,0,44.54103,5.047854,0,79.30674,105.5946,4.323663,-28.5745126232852,-28.5580268924987,-0.970500729318724,404.638204882121,-390.073728455889,107.585145652752,-74.58076,-74.58076,29035.64,7308.124
51.74732,S,51.74732,0.3982782,0,0.3978573,0,0,44.54103,5.054825,0,79.30674,105.5946,4.323663,-28.5694873116012,-28.5529783789734,-0.971097800234656,404.910884047974,-390.359258233297,107.575434674967,-74.59283,-74.59283,29031.73,7309.2
51.75732,S,51.75732,0.3985398,0,0.39781,0,0,44.54103,5.061801,0,79.30674,105.5946,4.323663,-28.5644590521051,-28.5479268852158,-0.971695166069409,405.183532448161,-390.644737495768,107.565717723523,-74.60488,-74.60488,29027.83,7310.275
51.76732,S,51.76732,0.3988014,0,0.3977629,0,0,44.54103,5.06878,0,79.30674,105.5946,4.323663,-28.5594337791263,-28.5428783716905,-0.972292159375125,405.456146019056,-390.930166273105,107.555994802147,-74.61691,-74.61691,29023.92,7311.351
51.77732,S,51.77732,0.399063,0,0.3977157,0,0,44.54103,5.075767,0,79.30674,105.5946,4.323663,-28.554396620224,-28.5378179372359,-0.972889369989446,405.728728655107,-391.215544446099,107.546265908665,-74.62892,-74.62892,29020,7312.427
51.78732,S,51.78732,0.3993245,0,0.3976686,0,0,44.54103,5.082758,0,79.30674,105.5946,4.323663,-28.5493520373866,-28.5327500522006,-0.973486627169896,406.001278219289,-391.500871940243,107.536531042611,-74.64092,-74.64092,29016.09,7313.502
51.79731,S,51.79731,0.399586,0,0.3976215,0,0,44.54103,5.089753,0,79.30674,105.5946,4.323663,-28.5443134185224,-28.5276881276299,-0.974083480777222,406.273794729413,-391.786148815143,107.526790208021,-74.6529,-74.6529,29012.17,7314.577
51.80731,S,51.80731,0.3998475,0,0.3975745,0,0,44.54103,5.096755,0,79.30674,105.5946,4.323663,-28.5392668856905,-28.5226182557731,-0.974680567215197,406.546280086998,-392.071374991325,107.517043402567,-74.66487,-74.66487,29008.25,7315.652
51.81731,S,51.81731,0.4001088,0,0.3975274,0,0,44.54103,5.10376,0,79.30674,105.5946,4.323663,-28.5342129146669,-28.5175409333355,-0.975277281124134,406.818732159979,-392.356550394284,107.507290629974,-74.67681,-74.67681,29004.33,7316.728
51.82731,S,51.82731,0.4003702,0,0.3974804,0,0,44.54103,5.110771,0,79.30674,105.5946,4.323663,-28.5291599614938,-28.5124646043087,-0.975874119209416,407.091148903973,-392.641675033954,107.497531889,-74.68874,-74.68874,29000.4,7317.803
51.83731,S,51.83731,0.4006315,0,0.3974335,0,0,44.54103,5.117788,0,79.30674,105.5946,4.323663,-28.5241060415951,-28.5073872818711,-0.976471112515132,407.363536314103,-392.926748900401,107.487767178093,-74.70065,-74.70065,28996.47,7318.877
51.84731,S,51.84731,0.4008928,0,0.3973866,0,0,44.54103,5.124809,0,79.30674,105.5946,4.323663,-28.5190427069224,-28.5023005220311,-0.977067997166544,407.635888216329,-393.211771899251,107.47799649834,-74.71255,-74.71255,28992.54,7319.952
51.8573,S,51.8573,0.401154,0,0.3973396,0,0,44.54103,5.131835,0,79.30674,105.5946,4.323663,-28.5139838448368,-28.4972182325397,-0.977664416156659,407.908208639471,-393.496744075207,107.468219854397,-74.72443,-74.72443,28988.61,7321.027
51.8673,S,51.8673,0.4014151,0,0.3972928,0,0,44.54103,5.138865,0,79.30674,105.5946,4.323663,-28.5089106187739,-28.4921215385921,-0.978261161109682,408.180493384065,-393.781665284224,107.458437243005,-74.73629,-74.73629,28984.67,7322.102
51.8773,S,51.8773,0.4016763,0,0.397246,0,0,44.54103,5.145902,0,79.30674,105.5946,4.323663,-28.5038408911295,-28.4870283215822,-0.978857983672921,408.452746463463,-394.066535561072,107.448648663387,-74.74814,-74.74814,28980.73,7323.176
51.8873,S,51.8873,0.4019374,0,0.3971992,0,0,44.54103,5.152944,0,79.30674,105.5946,4.323663,-28.4987652076787,-28.4819291441077,-0.97945423192056,408.724965771451,-394.351354846147,107.438854121287,-74.75996,-74.75996,28976.78,7324.25
51.8973,S,51.8973,0.4021984,0,0.3971524,0,0,44.54103,5.159992,0,79.30674,105.5946,4.323663,-28.4936875840072,-28.4768279798117,-0.980051194182189,408.99715325428,-394.63612311958,107.429053609564,-74.77177,-74.77177,28972.84,7325.325
51.9073,S,51.9073,0.4024594,0,0.3971057,0,0,44.54103,5.167043,0,79.30674,105.5946,4.323663,-28.4886040034852,-28.471720855051,-0.980647551084131,409.269306808994,-394.920840321767,107.419247134272,-74.78357,-74.78357,28968.89,7326.399
51.91729,S,51.91729,0.4027203,0,0.397059,0,0,44.54103,5.1741,0,79.30674,105.5946,4.323663,-28.4835164757966,-28.4666097566473,-0.981244001118332,409.541424357977,-395.205506412971,107.40943469448,-74.79535,-74.79535,28964.94,7327.473
51.92729,S,51.92729,0.4029812,0,0.3970123,0,0,44.54103,5.18116,0,79.30674,105.5946,4.323663,-28.4784314435995,-28.4615011417705,-0.981840233843928,409.8135118898,-395.490121418027,107.399616292361,-74.80711,-74.80711,28960.98,7328.547
51.93729,S,51.93729,0.403242,0,0.3969657,0,0,44.54103,5.188229,0,79.30674,105.5946,4.323663,-28.473335024549,-28.4563811026698,-0.982436745966302,410.085563253276,-395.774685222693,107.389791925121,-74.81885,-74.81885,28957.02,7329.621
51.94729,S,51.94729,0.4035028,0,0.396919,0,0,44.54103,5.195302,0,79.30674,105.5946,4.323663,-28.4682346541289,-28.4512570899261,-0.98303322704459,410.357580372982,-396.059197787233,107.37996159307,-74.83057,-74.83057,28953.06,7330.695
51.95729,S,51.95729,0.4037636,0,0.3968725,0,0,44.54103,5.202379,0,79.30674,105.5946,4.323663,-28.4631328074291,-28.4461315870662,-0.983629475292229,410.629565191539,-396.343659096745,107.370125298537,-74.84229,-74.84229,28949.1,7331.769
51.96729,S,51.96729,0.4040243,0,0.3968259,0,0,44.54103,5.209461,0,79.30674,105.5946,4.323663,-28.458032959304,-28.4410080710279,-0.984225490709219,410.901515692411,-396.628069171098,107.36028304385,-74.85398,-74.85398,28945.13,7332.842
51.97728,S,51.97728,0.404285,0,0.3967794,0,0,44.54103,5.216549,0,79.30674,105.5946,4.323663,-28.4529172616253,-28.4358686604172,-0.984821925221377,411.173431684489,-396.912427851346,107.350434824818,-74.86566,-74.86566,28941.16,7333.916
51.98728,S,51.98728,0.4045455,0,0.3967329,0,0,44.54103,5.223641,0,79.30674,105.5946,4.323663,-28.447811994498,-28.4307396806197,-0.985417925116324,411.445315221281,-397.196735241797,107.340580645787,-74.87732,-74.87732,28937.19,7334.989
51.99728,S,51.99728,0.4048061,0,0.3966865,0,0,44.54103,5.230739,0,79.30674,105.5946,4.323663,-28.44269533803,-28.4255992765983,-0.986014126797833,411.717162172721,-397.480991228209,107.330720504739,-74.88897,-74.88897,28933.22,7336.062
52.00728,S,52.00728,0.4050666,0,0.3966401,0,0,44.54103,5.237841,0,79.30674,105.5946,4.323663,-28.4375786875483,-28.4204588725769,-0.986609893862131,411.988976480755,-397.765195810582,107.320854406021,-74.90059,-74.90059,28929.24,7337.136
52.01728,S,52.01728,0.4053271,0,0.3965937,0,0,44.54103,5.244948,0,79.30674,105.5946,4.323663,-28.4324556140048,-28.4153120113855,-0.987205924801164,412.260756055374,-398.049348924345,107.310982346994,-74.91221,-74.91221,28925.26,7338.209
52.02728,S,52.02728,0.4055875,0,0.3965473,0,0,44.54103,5.252061,0,79.30674,105.5946,4.323663,-28.42732958258,-28.4101621699618,-0.987801940218154,412.532500830639,-398.333450539694,107.301104327813,-74.9238,-74.9238,28921.28,7339.282
52.03727,S,52.03727,0.4058479,0,0.396501,0,0,44.54103,5.259179,0,79.30674,105.5946,4.323663,-28.4222005841162,-28.4050093483058,-0.988397676238366,412.804212723662,-398.617500626828,107.291220351272,-74.93539,-74.93539,28917.29,7340.355
52.04727,S,52.04727,0.4061082,0,0.3964547,0,0,44.54103,5.266302,0,79.30674,105.5946,4.323663,-28.4170646652015,-28.3998495727744,-0.988993645089226,413.07588964442,-398.901499116208,107.281330415042,-74.94695,-74.94695,28913.3,7341.428
52.05727,S,52.05727,0.4063685,0,0.3964085,0,0,44.54103,5.273432,0,79.30674,105.5946,4.323663,-28.4119292638368,-28.3946902939484,-0.989589613940086,413.347529580893,-399.185446012801,107.271434519124,-74.95849,-74.95849,28909.31,7342.5
